UserID_Day_Month_Hour,Target
User740_Wed_3_0,0
User740_Wed_3_6,0
User740_Wed_3_12,0
User741_Wed_3_0,0
User741_Wed_3_6,0
User741_Wed_3_12,0
User744_Wed_3_0,0
User744_Wed_3_6,0
User744_Wed_3_12,0
User745_Wed_3_0,0
User745_Wed_3_6,0
User745_Wed_3_12,0
User745_Wed_3_18,0
User746_Wed_3_0,0
User746_Wed_3_6,0
User746_Wed_3_12,0
User747_Wed_3_0,0
User747_Wed_3_6,0
User747_Wed_3_12,0
User749_Wed_3_0,0
User749_Wed_3_6,0
User749_Wed_3_12,0
User754_Wed_3_0,0
User754_Wed_3_6,0
User757_Wed_3_0,0
User757_Wed_3_6,0
User757_Wed_3_12,0
User758_Wed_3_0,0
User758_Wed_3_6,0
User758_Wed_3_12,0
User770_Wed_3_0,0
User770_Wed_3_6,0
User770_Wed_3_12,0
User771_Wed_3_0,0
User771_Wed_3_6,0
User771_Wed_3_12,0
User774_Wed_3_0,0
User774_Wed_3_6,0
User774_Wed_3_12,0
User775_Wed_3_0,0
User775_Wed_3_6,0
User777_Wed_3_0,0
User777_Wed_3_6,0
User778_Wed_3_0,0
User778_Wed_3_6,0
User778_Wed_3_12,0
User785_Wed_3_0,0
User785_Wed_3_6,0
User791_Wed_3_0,0
User791_Wed_3_6,0
User791_Wed_3_12,0
User793_Wed_3_0,0
User793_Wed_3_6,0
User793_Wed_3_12,0
User800_Wed_3_0,0
User800_Wed_3_6,0
User800_Wed_3_12,0
User803_Wed_3_0,0
User803_Wed_3_6,0
User803_Wed_3_12,0
User804_Wed_3_0,0
User804_Wed_3_6,0
User804_Wed_3_12,0
User810_Wed_3_0,0
User810_Wed_3_6,0
User810_Wed_3_12,0
User811_Wed_3_0,0
User811_Wed_3_6,0
User811_Wed_3_12,0
User816_Wed_3_0,0
User816_Wed_3_6,0
User821_Wed_3_0,0
User821_Wed_3_6,0
User821_Wed_3_12,0
User823_Wed_3_0,0
User823_Wed_3_6,0
User823_Wed_3_12,0
User830_Wed_3_0,0
User830_Wed_3_6,0
User833_Wed_3_0,0
User833_Wed_3_6,0
User838_Wed_3_0,0
User838_Wed_3_6,0
User838_Wed_3_12,0
User839_Wed_3_0,0
User839_Wed_3_6,0
User839_Wed_3_12,0
User842_Wed_3_0,0
User842_Wed_3_6,0
User842_Wed_3_12,0
User843_Wed_3_0,0
User843_Wed_3_6,0
User843_Wed_3_12,0
User845_Wed_3_0,0
User845_Wed_3_6,0
User845_Wed_3_12,0
User856_Wed_3_0,0
User856_Wed_3_6,0
User863_Wed_3_0,0
User863_Wed_3_6,0
User866_Wed_3_0,0
User866_Wed_3_6,0
User866_Wed_3_12,0
User871_Wed_3_0,0
User871_Wed_3_6,0
User878_Wed_3_0,0
User878_Wed_3_6,0
User880_Wed_3_0,0
User880_Wed_3_6,0
User880_Wed_3_12,0
User889_Wed_3_0,0
User889_Wed_3_6,0
User895_Wed_3_0,0
User895_Wed_3_6,0
User895_Wed_3_12,0
User899_Wed_3_0,0
User899_Wed_3_6,0
User899_Wed_3_12,0
User902_Wed_3_0,0
User902_Wed_3_6,0
User902_Wed_3_12,0
User909_Wed_3_0,0
User909_Wed_3_6,0
User909_Wed_3_12,0
User910_Wed_3_0,0
User910_Wed_3_6,0
User910_Wed_3_12,0
User913_Wed_3_0,0
User913_Wed_3_6,0
User913_Wed_3_12,0
User918_Wed_3_0,0
User918_Wed_3_6,0
User919_Wed_3_0,0
User919_Wed_3_6,0
User919_Wed_3_12,0
User922_Wed_3_0,0
User922_Wed_3_6,0
User922_Wed_3_12,0
User923_Wed_3_0,0
User923_Wed_3_6,0
User923_Wed_3_12,0
User925_Wed_3_0,0
User925_Wed_3_6,0
User925_Wed_3_12,0
User925_Wed_3_18,0
User927_Wed_3_0,0
User927_Wed_3_6,0
User927_Wed_3_12,0
User931_Wed_3_0,0
User931_Wed_3_6,0
User933_Wed_3_0,0
User933_Wed_3_6,0
User933_Wed_3_12,0
User934_Wed_3_0,0
User934_Wed_3_6,0
User939_Wed_3_0,0
User939_Wed_3_6,0
User939_Wed_3_12,0
User940_Wed_3_0,0
User940_Wed_3_6,0
User940_Wed_3_12,0
User945_Wed_3_0,0
User945_Wed_3_6,0
User945_Wed_3_12,0
User947_Wed_3_0,0
User947_Wed_3_6,0
User947_Wed_3_12,0
User950_Wed_3_0,0
User950_Wed_3_6,0
User950_Wed_3_12,0
User952_Wed_3_0,0
User952_Wed_3_6,0
User954_Wed_3_0,0
User954_Wed_3_6,0
User955_Wed_3_0,0
User955_Wed_3_6,0
User956_Wed_3_0,0
User956_Wed_3_6,0
User956_Wed_3_12,0
User956_Wed_3_18,0
User958_Wed_3_0,0
User958_Wed_3_6,0
User960_Wed_3_0,0
User960_Wed_3_6,0
User960_Wed_3_12,0
User962_Wed_3_0,0
User962_Wed_3_6,0
User962_Wed_3_12,0
User974_Wed_3_0,0
User974_Wed_3_6,0
User974_Wed_3_12,0
User976_Wed_3_0,0
User976_Wed_3_6,0
User983_Wed_3_0,0
User983_Wed_3_6,0
User984_Wed_3_0,0
User984_Wed_3_6,0
User985_Wed_3_0,0
User985_Wed_3_6,0
User985_Wed_3_12,0
User986_Wed_3_0,0
User986_Wed_3_6,0
User986_Wed_3_12,0
User992_Wed_3_0,0
User992_Wed_3_6,0
User1001_Wed_3_0,0
User1001_Wed_3_6,0
User1002_Wed_3_0,0
User1002_Wed_3_6,0
User1002_Wed_3_12,0
User1003_Wed_3_0,0
User1003_Wed_3_6,0
User1008_Wed_3_0,0
User1008_Wed_3_6,0
User1008_Wed_3_12,0
User1010_Wed_3_0,0
User1010_Wed_3_6,0
User1010_Wed_3_12,0
User1015_Wed_3_0,0
User1015_Wed_3_6,0
User1015_Wed_3_12,0
User1018_Wed_3_0,0
User1018_Wed_3_6,0
User1019_Wed_3_0,0
User1019_Wed_3_6,0
User1019_Wed_3_12,0
User1020_Wed_3_0,0
User1020_Wed_3_6,0
User1021_Wed_3_0,0
User1021_Wed_3_6,0
User1024_Wed_3_0,0
User1024_Wed_3_6,0
User1024_Wed_3_12,0
User1024_Wed_3_18,0
User1031_Wed_3_0,0
User1031_Wed_3_6,0
User1039_Wed_3_0,0
User1039_Wed_3_6,0
User1039_Wed_3_12,0
User1044_Wed_3_0,0
User1044_Wed_3_6,0
User1044_Wed_3_12,0
User1045_Wed_3_0,0
User1045_Wed_3_6,0
User1045_Wed_3_12,0
User1047_Wed_3_0,0
User1047_Wed_3_6,0
User1047_Wed_3_12,0
User1048_Wed_3_0,0
User1048_Wed_3_6,0
User1048_Wed_3_12,0
User1052_Wed_3_0,0
User1052_Wed_3_6,0
User1061_Wed_3_0,0
User1061_Wed_3_6,0
User1061_Wed_3_12,0
User1062_Wed_3_0,0
User1062_Wed_3_6,0
User1064_Wed_3_0,0
User1064_Wed_3_6,0
User1064_Wed_3_12,0
User1067_Wed_3_0,0
User1067_Wed_3_6,0
User1067_Wed_3_12,0
User1070_Wed_3_0,0
User1070_Wed_3_6,0
User1070_Wed_3_12,0
User1077_Wed_3_0,0
User1077_Wed_3_6,0
User1077_Wed_3_12,0
User1081_Wed_3_0,0
User1081_Wed_3_6,0
User1081_Wed_3_12,0
User1081_Wed_3_18,0
User1083_Wed_3_0,0
User1083_Wed_3_6,0
User1086_Wed_3_0,0
User1086_Wed_3_6,0
User1086_Wed_3_12,0
User1090_Wed_3_0,0
User1090_Wed_3_6,0
User1090_Wed_3_12,0
User1090_Wed_3_18,0
User1091_Wed_3_0,0
User1091_Wed_3_6,0
User1095_Wed_3_0,0
User1095_Wed_3_6,0
User1095_Wed_3_12,0
User1100_Wed_3_0,0
User1100_Wed_3_6,0
User1123_Wed_3_0,0
User1123_Wed_3_6,0
User1123_Wed_3_12,0
User1124_Wed_3_0,0
User1124_Wed_3_6,0
User1125_Wed_3_0,0
User1125_Wed_3_6,0
User1125_Wed_3_12,0
User1132_Wed_3_0,0
User1132_Wed_3_6,0
User1132_Wed_3_12,0
User1133_Wed_3_0,0
User1133_Wed_3_6,0
User1133_Wed_3_12,0
User1134_Wed_3_0,0
User1134_Wed_3_6,0
User1134_Wed_3_12,0
User1139_Wed_3_0,0
User1140_Wed_3_0,0
User1140_Wed_3_6,0
User1140_Wed_3_12,0
User1142_Wed_3_0,0
User1142_Wed_3_6,0
User1143_Wed_3_0,0
User1143_Wed_3_6,0
User1147_Wed_3_0,0
User1147_Wed_3_6,0
User1152_Wed_3_0,0
User1152_Wed_3_6,0
User1152_Wed_3_12,0
User1158_Wed_3_0,0
User1160_Wed_3_0,0
User1160_Wed_3_6,0
User1160_Wed_3_12,0
User1170_Wed_3_0,0
User1170_Wed_3_6,0
User1170_Wed_3_12,0
User1171_Wed_3_0,0
User1171_Wed_3_6,0
User1171_Wed_3_12,0
User1176_Wed_3_0,0
User1176_Wed_3_6,0
User1176_Wed_3_12,0
User1177_Wed_3_0,0
User1177_Wed_3_6,0
User1178_Wed_3_0,0
User1178_Wed_3_6,0
User1179_Wed_3_0,0
User1179_Wed_3_6,0
User1179_Wed_3_12,0
User1183_Wed_3_0,0
User1183_Wed_3_6,0
User1187_Wed_3_0,0
User1187_Wed_3_6,0
User1187_Wed_3_12,0
User1193_Wed_3_0,0
User1193_Wed_3_6,0
User1193_Wed_3_12,0
User1193_Wed_3_18,0
User1203_Wed_3_0,0
User1203_Wed_3_6,0
User1203_Wed_3_12,0
User1203_Wed_3_18,0
User1207_Wed_3_0,0
User1207_Wed_3_6,0
User1207_Wed_3_12,0
User1212_Wed_3_0,0
User1212_Wed_3_6,0
User1212_Wed_3_12,0
User1212_Wed_3_18,0
User1216_Wed_3_0,0
User1217_Wed_3_0,0
User1217_Wed_3_6,0
User1217_Wed_3_12,0
User1219_Wed_3_0,0
User1219_Wed_3_6,0
User1224_Wed_3_0,0
User1224_Wed_3_6,0
User1224_Wed_3_12,0
User1227_Wed_3_0,0
User1227_Wed_3_6,0
User1229_Wed_3_0,0
User1229_Wed_3_6,0
User1230_Wed_3_0,0
User1230_Wed_3_6,0
User1230_Wed_3_12,0
User1237_Wed_3_0,0
User1237_Wed_3_6,0
User1237_Wed_3_12,0
User1238_Wed_3_0,0
User1238_Wed_3_6,0
User1238_Wed_3_12,0
User1244_Wed_3_0,0
User1244_Wed_3_6,0
User1244_Wed_3_12,0
User1248_Wed_3_0,0
User1248_Wed_3_6,0
User1248_Wed_3_12,0
User1249_Wed_3_0,0
User1249_Wed_3_6,0
User1249_Wed_3_12,0
User1254_Wed_3_0,0
User1254_Wed_3_6,0
User1254_Wed_3_12,0
User1255_Wed_3_0,0
User1255_Wed_3_6,0
User1256_Wed_3_0,0
User1256_Wed_3_6,0
User1256_Wed_3_12,0
User1264_Wed_3_0,0
User1264_Wed_3_6,0
User1264_Wed_3_12,0
User1267_Wed_3_0,0
User1267_Wed_3_6,0
User1267_Wed_3_12,0
User1270_Wed_3_0,0
User1270_Wed_3_6,0
User1270_Wed_3_12,0
User1275_Wed_3_0,0
User1275_Wed_3_6,0
User1275_Wed_3_12,0
User1276_Wed_3_0,0
User1276_Wed_3_6,0
User1276_Wed_3_12,0
User1277_Wed_3_0,0
User1277_Wed_3_6,0
User1279_Wed_3_0,0
User1279_Wed_3_6,0
User1279_Wed_3_12,0
User1280_Wed_3_0,0
User1280_Wed_3_6,0
User1280_Wed_3_12,0
User1282_Wed_3_0,0
User1282_Wed_3_6,0
User1282_Wed_3_12,0
User1283_Wed_3_0,0
User1283_Wed_3_6,0
User1283_Wed_3_12,0
User1283_Wed_3_18,0
User1285_Wed_3_0,0
User1285_Wed_3_6,0
User1285_Wed_3_12,0
User1287_Wed_3_0,0
User1287_Wed_3_6,0
User1287_Wed_3_12,0
User1293_Wed_3_0,0
User1293_Wed_3_6,0
User1298_Wed_3_0,0
User1298_Wed_3_6,0
User1304_Wed_3_0,0
User1304_Wed_3_6,0
User1304_Wed_3_12,0
User1309_Wed_3_0,0
User1309_Wed_3_6,0
User1309_Wed_3_12,0
User1311_Wed_3_0,0
User1311_Wed_3_6,0
User1311_Wed_3_12,0
User1317_Wed_3_0,0
User1317_Wed_3_6,0
User1319_Wed_3_0,0
User1319_Wed_3_6,0
User1319_Wed_3_12,0
User1319_Wed_3_18,0
User1321_Wed_3_0,0
User1321_Wed_3_6,0
User1321_Wed_3_12,0
User1328_Wed_3_0,0
User1328_Wed_3_6,0
User1328_Wed_3_12,0
User1331_Wed_3_0,0
User1331_Wed_3_6,0
User1331_Wed_3_12,0
User1335_Wed_3_0,0
User1335_Wed_3_6,0
User1335_Wed_3_12,0
User1340_Wed_3_0,0
User1340_Wed_3_6,0
User1341_Wed_3_0,0
User1341_Wed_3_6,0
User1341_Wed_3_12,0
User1345_Wed_3_0,0
User1345_Wed_3_6,0
User1345_Wed_3_12,0
User1352_Wed_3_0,0
User1352_Wed_3_6,0
User1352_Wed_3_12,0
User1354_Wed_3_0,0
User1354_Wed_3_6,0
User1356_Wed_3_0,0
User1356_Wed_3_6,0
User1356_Wed_3_12,0
User1358_Wed_3_0,0
User1358_Wed_3_6,0
